Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Core Processor","Core Size","Speed","Connectivity","Peripherals","Number of I/O","Program Memory Size","Program Memory Type","EEPROM Size","RAM Size","Voltage - Supply (Vcc/Vdd)","Data Converters","Oscillator Type","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
"https://www.st.com/resource/en/datasheet/stm32h747ai.pdf","//media.digikey.com/Renders/STMicro%20Renders/497~169UFBGA-,60-7x7~~169.JPG","497-STM32H747AII6-ND","STM32H747AII6","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 2MB FLASH 169UFBGA","0","22.65","0","1","Tray","STM32H7","Active","ARM® Cortex®-M4/M7","32-Bit Dual-Core","240MHz, 480MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, MDIO, MMC/SD/SDIO, QSPI, SAI, SPDIF, SPI, SWPMI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT","168","2MB (2M x 8)","FLASH","-","1M x 8","1.62V ~ 3.6V","A/D 28x16b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","169-UFBGA","169-UFBGA (7x7)"
"https://www.infineon.com/dgdl/Infineon-XMC-7100-Datasheet-DataSheet-v01_00-EN.pdf?fileId=8ac78c8c8412f8d30184443160ae4415","-","448-XMC7100-F144K4160AA-ND","XMC7100-F144K4160AA","Infineon Technologies","Infineon Technologies","IC MCU 32BT 4.063MB FLSH 144QFP","0","22.65","0","1","Tray","XMC7000","Active","ARM® Cortex®-M0+, ARM® Cortex®-M7","32-Bit Single-Core","100MHz, 250MHz","CANbus, Ethernet, FIFO, I²C, IrDA, MMC/SD/SDIO, SPI, UART/USART","Brown-out Detect/Reset, Crypto - AES, DMA, LVD, POR, PWM, SHA, Temp Sensor, TRNG, WDT","116","4.063MB (4.063M x 8)","FLASH","256K x 8","768K x 8","2.7V ~ 5.5V","A/D 52x12b SAR","External, Internal","-40°C ~ 125°C (TA)","Surface Mount","144-LQFP Exposed Pad","144-TEQFP (20x20)"
"https://www.infineon.com/dgdl/Infineon-XMC-7100-Datasheet-DataSheet-v01_00-EN.pdf?fileId=8ac78c8c8412f8d30184443160ae4415","//media.digikey.com/Photos/Infineon%20Photos/MFG_XMC7100D-F144K4160AA.jpg","448-XMC7100D-F144K4160AA-ND","XMC7100D-F144K4160AA","Infineon Technologies","Infineon Technologies","IC MCU 32BT 4.063MB FLSH 144QFP","0","22.73","0","1","Tray","XMC7000","Active","ARM® Cortex®-M0+, ARM® Cortex®-M7","32-Bit Dual-Core","100MHz, 250MHz","CANbus, Ethernet, FIFO, I²C, IrDA, MMC/SD/SDIO, SPI, UART/USART","Brown-out Detect/Reset, Crypto - AES, DMA, LVD, POR, PWM, SHA, Temp Sensor, TRNG, WDT","116","4.063MB (4.063M x 8)","FLASH","256K x 8","768K x 8","2.7V ~ 5.5V","A/D 52x12b SAR","External, Internal","-40°C ~ 125°C (TA)","Surface Mount","144-LQFP Exposed Pad","144-TEQFP (20x20)"
"https://www.nxp.com/docs/en/data-sheet/MCF52259.pdf","//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT407-3;LL;100.jpg","MCF52252AF80-ND","MCF52252AF80","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 256KB FLASH 100LQFP","0","22.75","0","1","Tray","MCF5225x","Active","Coldfire V2","32-Bit Single-Core","80MHz","CANbus, Ethernet, I²C, QSPI, UART/USART, USB OTG","DMA, LVD, POR, PWM, WDT","56","256KB (256K x 8)","FLASH","-","32K x 8","3V ~ 3.6V","A/D 8x12b","Internal","0°C ~ 70°C (TA)","Surface Mount","100-LQFP","100-LQFP (14x14)"
"https://www.nxp.com/docs/en/data-sheet/K52P144M100SF2V2.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","MK52DN512CLQ10-ND","MK52DN512CLQ10","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 512KB FLASH 144LQFP","0","22.81","0","1","Tray","Kinetis K50","Active","ARM® Cortex®-M4","32-Bit Single-Core","100MHz","EBI/EMI, Ethernet, I²C, IrDA, SD, SPI, UART/USART, USB, USB OTG","DMA, I²S, LVD, POR, PWM, WDT","96","512KB (512K x 8)","FLASH","-","128K x 8","1.71V ~ 3.6V","A/D 41x16b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","144-LQFP","144-LQFP (20x20)"
"https://www.infineon.com/dgdl/Infineon-XMC4700-XMC4800-DS-v01_00-EN.pdf?fileId=5546d462518ffd850151908ea8db00b3","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-TQFP.jpg","448-XMC4800F144F1024AAXQMA1-ND","XMC4800F144F1024AAXQMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 1MB FLASH 144LQFP","0","22.95","0","1","Tray","XMC4000","Active","ARM® Cortex®-M4","32-Bit Single-Core","144MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SPI, UART/USART, USB OTG, USIC","DMA, I²S, LED, POR, Touch-Sense, WDT","119","1MB (1M x 8)","FLASH","-","200K x 8","3.13V ~ 3.63V","A/D 32x12b; D/A 2x12b","External","-40°C ~ 85°C (TA)","Surface Mount","144-LQFP Exposed Pad","PG-LQFP-144-24"
"https://www.renesas.com/us/en/document/mah/rx66n-group-users-manual-hardware-rev111?r=1170201","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559;-PLBG0224GA-A;-;-224.jpg","559-R5F566NNHGBD#20-ND","R5F566NNHGBD#20","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 4MB FLASH 224LFBGA","0","23.05","0","1","Tray","-","Active","RXv3","32-Bit","120MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LCD, LVD, POR, PWM, WDT","182","4MB (4M x 8)","FLASH","32K x 8","1M x 8","2.7V ~ 3.6V","A/D 29x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","224-LFBGA","224-LFBGA (13x13)"
"https://www.infineon.com/dgdl/Infineon-XMC4700-XMC4800-DS-v01_00-EN.pdf?fileId=5546d462518ffd850151908ea8db00b3","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-TQFP.jpg","448-XMC4800F144K1024AAXQMA1-ND","XMC4800F144K1024AAXQMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 1MB FLASH 144LQFP","0","23.2","0","1","Tray","XMC4000","Active","ARM® Cortex®-M4","32-Bit Single-Core","144MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SPI, UART/USART, USB OTG, USIC","DMA, I²S, LED, POR, Touch-Sense, WDT","119","1MB (1M x 8)","FLASH","-","200K x 8","3.13V ~ 3.63V","A/D 32x12b; D/A 2x12b","External","-40°C ~ 125°C (TA)","Surface Mount","144-LQFP Exposed Pad","PG-LQFP-144-24"
"https://www.infineon.com/dgdl/Infineon-XMC-7100-Datasheet-DataSheet-v01_00-EN.pdf?fileId=8ac78c8c8412f8d30184443160ae4415","//media.digikey.com/Renders/Infineon%20Renders/448~002-28241~~176.JPG","448-XMC7100D-F176K4160AA-ND","XMC7100D-F176K4160AA","Infineon Technologies","Infineon Technologies","IC MCU 32BT 4.063MB FLSH 176QFP","0","23.39","0","1","Tray","XMC7000","Active","ARM® Cortex®-M0+, ARM® Cortex®-M7","32-Bit Dual-Core","100MHz, 250MHz","CANbus, Ethernet, FIFO, I²C, IrDA, MMC/SD/SDIO, SPI, UART/USART","Brown-out Detect/Reset, Crypto - AES, DMA, LVD, POR, PWM, SHA, Temp Sensor, TRNG, WDT","148","4.063MB (4.063M x 8)","FLASH","256K x 8","768K x 8","2.7V ~ 5.5V","A/D 64x12b SAR","External, Internal","-40°C ~ 125°C (TA)","Surface Mount","176-LQFP Exposed Pad","176-TEQFP (24x24)"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftm4c1299nczad","//media.digikey.com/Photos/Texas%20Instr%20Photos/XM4C129DNCZADI1.JPG","2156-TM4C1299NCZADI3-ND,296-37952-ND","TM4C1299NCZADI3","Texas Instruments","Rochester Electronics, LLC,Texas Instruments","IC MCU 32BIT 1MB FLASH 212NFBGA","0","23.46","0","1","Bulk,Tray","Tiva™ C","Active","ARM® Cortex®-M4F","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, QSSI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, Motion Control PWM, POR, PWM, WDT","140","1MB (1M x 8)","FLASH","6K x 8","256K x 8","2.97V ~ 3.63V","A/D 24x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","212-VFBGA","212-NFBGA (10x10)"
"https://www.nxp.com/docs/en/data-sheet/K64P144M120SF5.pdf","//media.digikey.com/Photos/Freescale%20Photos/MK20DN512ZVMC10R.JPG","MK64FN1M0VDC12-ND","MK64FN1M0VDC12","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 1MB FLASH 121XFBGA","0","23.65","0","1","Tray","Kinetis K60","Active","ARM® Cortex®-M4","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, SD, SPI, UART/USART, USB, USB OTG","DMA, I²S, LVD, POR, PWM, WDT","83","1MB (1M x 8)","FLASH","-","256K x 8","1.71V ~ 3.6V","A/D 37x16b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","121-XFBGA","121-XFBGA (8x8)"
"https://www.renesas.com/us/en/document/dst/rx72m-group-datasheet-rev111","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0144KA-B~FB~144.jpg","559-R5F572MNHGFB#30-ND","R5F572MNHGFB#30","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 4MB FLASH 144LFQFP","0","23.74","0","1","Tray","RX72M","Active","RXv3","32-Bit Single-Core","240MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LCD, LVD, POR, PWM, WDT","111","4MB (4M x 8)","FLASH","32K x 8","1M x 8","2.7V ~ 3.6V","A/D 26x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","144-LQFP","144-LFQFP (20x20)"
"https://www.nxp.com/docs/en/data-sheet/K53P144M100SF2V2.pdf","//media.digikey.com/Renders/Freescale%20Renders/144-LFBGA.jpg","MK53DX256CMD10-ND","MK53DX256CMD10","NXP USA Inc.","NXP USA Inc.","IC MCU 32B 256KB FLASH 144MAPBGA","0","23.79","0","1","Tray","Kinetis K50","Active","ARM® Cortex®-M4","32-Bit Single-Core","100MHz","EBI/EMI, Ethernet, I²C, IrDA, SD, SPI, UART/USART, USB, USB OTG","DMA, I²S, LCD, LVD, POR, PWM, WDT","94","256KB (256K x 8)","FLASH","4K x 8","128K x 8","1.71V ~ 3.6V","A/D 41x16b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","144-LBGA","144-MAPBGA (13x13)"
"https://www.nxp.com/docs/en/data-sheet/LPC185X_3X_2X_1X.pdf","//media.digikey.com/Renders/NXP%20Semi%20Renders/256-LBGA.jpg","2156-LPC1857JET256,551-ND,568-14432-ND","LPC1857JET256,551","NXP USA Inc.","Rochester Electronics, LLC,NXP USA Inc.","IC MCU 32BIT 1MB FLASH 256LBGA","0","23.9","0","1","Bulk,Tray","LPC18xx","Active","ARM® Cortex®-M3","32-Bit Single-Core","180MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, Microwire, QEI, SD, SPI, SSI, SSP, UART/USART, USB, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, Motor Control PWM, POR, PWM, WDT","164","1MB (1M x 8)","FLASH","16K x 8","136K x 8","2.2V ~ 3.6V","A/D 8x10b; D/A 1x10b","Internal","-40°C ~ 105°C (TA)","Surface Mount","256-LBGA","256-LBGA (17x17)"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/2f/48/57/b4/79/f7/4f/65/DM00219980.pdf/files/DM00219980.pdf/jcr:content/translations/en.DM00219980.pdf","//media.digikey.com/Renders/STMicro%20Renders/497;208-1.6-28x28;;208.jpg","497-STM32F469BIT7-ND","STM32F469BIT7","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 2MB FLASH 208LFQFP","0","23.96","0","1","Tray","STM32F4","Active","ARM® Cortex®-M4","32-Bit Single-Core","180MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, SAI, SDIO, SPI, UART/USART, USB, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT","161","2MB (2M x 8)","FLASH","-","384K x 8","1.7V ~ 3.6V","A/D 24x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","208-LQFP","208-LQFP (28x28)"
"https://www.nxp.com/docs/en/data-sheet/LPC435X_3X_2X_1X.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","568-10159-ND","LPC4337JBD144E","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 1MB FLASH 144LQFP","0","24.08","0","1","Tray","LPC43xx","Active","ARM® Cortex®-M4/M0","32-Bit Dual-Core","204MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, Microwire, SD, SPI, SSI, SSP, UART/USART, USB, USB OTG","Brown-out Detect/Reset, DMA, I²S, Motor Control PWM, POR, PWM, WDT","83","1MB (1M x 8)","FLASH","16K x 8","136K x 8","2.2V ~ 3.6V","A/D 8x10b; D/A 1x10b","Internal","-40°C ~ 105°C (TA)","Surface Mount","144-LQFP","144-LQFP (20x20)"
"https://www.infineon.com/dgdl/Infineon-XMC4700-XMC4800-DS-v01_00-EN.pdf?fileId=5546d462518ffd850151908ea8db00b3","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-TQFP.jpg","448-XMC4800F144F2048AAXQMA1-ND","XMC4800F144F2048AAXQMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 2MB FLASH 144LQFP","0","24.08","0","1","Tray","XMC4000","Active","ARM® Cortex®-M4","32-Bit Single-Core","144MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SPI, UART/USART, USB OTG, USIC","DMA, I²S, LED, POR, Touch-Sense, WDT","119","2MB (2M x 8)","FLASH","-","352K x 8","3.13V ~ 3.63V","A/D 32x12b; D/A 2x12b","External","-40°C ~ 85°C (TA)","Surface Mount","144-LQFP Exposed Pad","PG-LQFP-144-24"
"https://www.nxp.com/docs/en/data-sheet/K64P144M120SF5.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","MK64FN1M0VLQ12-ND","MK64FN1M0VLQ12","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 1MB FLASH 144LQFP","0","24.27","0","1","Tray","Kinetis K60","Active","ARM® Cortex®-M4","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, SD, SPI, UART/USART, USB, USB OTG","DMA, I²S, LVD, POR, PWM, WDT","100","1MB (1M x 8)","FLASH","-","256K x 8","1.71V ~ 3.6V","A/D 41x16b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","144-LQFP","144-LQFP (20x20)"
"https://www.renesas.com/us/en/document/dst/rx72m-group-datasheet-rev111?r=1054481","//media.digikey.com/Renders/Renesas%20Tech%20Renders/176-LQFP.jpg","559-R5F572MNHGFC#V0-ND","R5F572MNHGFC#V0","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 4MB FLASH 176LFQFP","0","24.35","0","1","Tray","RX72M","Active","RXv3","32-Bit","240MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LCD, LVD, POR, PWM, WDT","136","4MB (4M x 8)","FLASH","32K x 8","1M x 8","2.7V ~ 3.6V","A/D 29x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","176-LQFP","176-LFQFP (24x24)"
"https://www.nxp.com/docs/en/data-sheet/LPC43S5X_S3X.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","568-13595-ND","LPC43S37JBD144E","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 1MB FLASH 144LQFP","0","24.45","0","1","Tray","LPC43xx","Active","ARM® Cortex®-M4/M0","32-Bit Dual-Core","204MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, Microwire, MMC/SD, SPI, SSI, SSP, UART/USART, USB, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, WDT","83","1MB (1M x 8)","FLASH","-","136K x 8","2.2V ~ 3.6V","A/D 8x10b; D/A 1x10b","Internal","-40°C ~ 105°C (TA)","Surface Mount","144-LQFP","144-LQFP (20x20)"
"-","-","559-R7F701462EAFB-C#KA0-ND","R7F701462EAFB-C#KA0","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 4MB FLASH 484BGA","0","24.63","0","1","Tray","RH850/D1x","Active","RH850G3M","32-Bit","160MHz","CANbus, CSI, Ethernet, I²C, LINbus, UART/USART","DMA, I²S, POR, PWM, Temp Sensor, WDT","-","4MB (4M x 8)","FLASH","64K x 8","2.07M x 8","2.7V ~ 5.5V","A/D 16x12b","Internal","-40°C ~ 150°C (TJ)","Surface Mount","484-BBGA","484-BGA (27x27)"
"-","-","559-R7F701462EAFB-C#BA0-ND","R7F701462EAFB-C#BA0","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 4MB FLASH 484BGA","0","24.63","0","1","Tray","RH850/D1x","Active","RH850G3M","32-Bit","160MHz","CANbus, CSI, Ethernet, I²C, LINbus, UART/USART","DMA, I²S, POR, PWM, Temp Sensor, WDT","-","4MB (4M x 8)","FLASH","64K x 8","2.07M x 8","2.7V ~ 5.5V","A/D 16x12b","Internal","-40°C ~ 150°C (TJ)","Surface Mount","484-BBGA","484-BGA (27x27)"
"https://www.nxp.com/files-static/microcontrollers/doc/fact_sheet/KINK6XFS.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","2156-MK60FX512VLQ15-ND,MK60FX512VLQ15-ND","MK60FX512VLQ15","NXP USA Inc.","Rochester Electronics, LLC,NXP USA Inc.","IC MCU 32BIT 512KB FLASH 144LQFP","0","25.06","0","1","Bulk,Tray","Kinetis K60","Active","ARM® Cortex®-M4","32-Bit Single-Core","150MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, SD, SPI, UART/USART, USB, USB OTG","DMA, I²S, LVD, POR, PWM, WDT","100","512KB (512K x 8)","FLASH","16K x 8","128K x 8","1.71V ~ 3.6V","A/D 58x16b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","144-LQFP","144-LQFP (20x20)"
"https://www.nxp.com/files-static/microcontrollers/doc/fact_sheet/KINK6XFS.pdf","//media.digikey.com/Renders/Freescale%20Renders/144-LFBGA.jpg","MK60FN1M0VMD15-ND","MK60FN1M0VMD15","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 1MB FLASH 144MAPBGA","0","25.28","0","1","Tray","Kinetis K60","Active","ARM® Cortex®-M4","32-Bit Single-Core","150MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, SD, SPI, UART/USART, USB, USB OTG","DMA, I²S, LVD, POR, PWM, WDT","100","1MB (1M x 8)","FLASH","-","128K x 8","1.71V ~ 3.6V","A/D 58x16b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","144-LBGA","144-MAPBGA (13x13)"
"https://www.nxp.com/files-static/microcontrollers/doc/fact_sheet/KINK6XFS.pdf","//media.digikey.com/Renders/Freescale%20Renders/144-LFBGA.jpg","2156-MK60FX512VMD15-ND,MK60FX512VMD15-ND","MK60FX512VMD15","NXP USA Inc.","Rochester Electronics, LLC,NXP USA Inc.","IC MCU 32B 512KB FLASH 144MAPBGA","0","25.28","0","1","Bulk,Tray","Kinetis K60","Active","ARM® Cortex®-M4","32-Bit Single-Core","150MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, SD, SPI, UART/USART, USB, USB OTG","DMA, I²S, LVD, POR, PWM, WDT","100","512KB (512K x 8)","FLASH","16K x 8","128K x 8","1.71V ~ 3.6V","A/D 58x16b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","144-LBGA","144-MAPBGA (13x13)"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/c5/37/9c/1d/a6/09/4e/1a/DM00273119/files/DM00273119.pdf/jcr:content/translations/en.DM00273119.pdf","//media.digikey.com/Renders/STMicro%20Renders/497;-216TFBGA-1.10-13x13;-H;-216.jpg","497-STM32F767NIH7-ND","STM32F767NIH7","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 2MB FLASH 216TFBGA","0","25.46","0","1","Tray","STM32F7","Active","ARM® Cortex®-M7","32-Bit Single-Core","216MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, MMC/SD/SDIO, QSPI, SAI, SPDIF, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT","168","2MB (2M x 8)","FLASH","-","512K x 8","1.7V ~ 3.6V","A/D 24x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","216-TFBGA","216-TFBGA (13x13)"
"-","//media.digikey.com/Renders/Freescale%20Renders/375;98ASA00673D;KU;176.jpg","568-15018-2-ND,568-15018-1-ND,568-15018-6-ND","SP5746CSK1AMKU6R","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 3MB FLASH 176LQFP","0","37.7","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MPC57xx","Active","e200z2, e200z4","32-Bit Dual-Core","80MHz/160MHz","CANbus, Ethernet, I²C, LINbus, SAI, SPI, USB, USB OTG","DMA, LVD, POR, WDT","129","3MB (3M x 8)","FLASH","-","512K x 8","3V ~ 5.5V","A/D 80x10b, 64x12b","Internal","-40°C ~ 125°C (TA)","Surface Mount","176-LQFP Exposed Pad","176-LQFP (24x24)"
"https://www.st.com/resource/en/datasheet/stm32h755bi.pdf","//media.digikey.com/Renders/STMicro%20Renders/497;-A07U;-;-265.jpg","497-STM32H755XIH6-ND","STM32H755XIH6","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 2MB FLASH TFBGA","0","25.62","0","1","Tray","STM32H7","Active","ARM® Cortex®-M4/M7","32-Bit Dual-Core","240MHz, 480MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, MDIO, MMC/SD/SDIO, QSPI, SAI, SPDIF, SPI, SWPMI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT","168","2MB (2M x 8)","FLASH","-","1M x 8","1.62V ~ 3.6V","A/D 36x16b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","265-TFBGA","240+25-TFBGA (14x14)"
"https://www.nxp.com/docs/en/data-sheet/S32K-DS.pdf","//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT407-3;LL;100.jpg","568-FS32K148UJT0VLLT-ND","FS32K148UJT0VLLT","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 2MB FLASH 100LQFP","0","25.64","0","1","Tray","S32K","Active","ARM® Cortex®-M4F","32-Bit Single-Core","112MHz","CANbus, Ethernet, FlexIO, I²C, LINbus, SPI, UART/USART","I²S, POR, PWM, WDT","89","2MB (2M x 8)","FLASH","4K x 8","256K x 8","2.7V ~ 5.5V","A/D 32x12b SAR; D/A 1x8b","Internal","-40°C ~ 105°C (TA)","Surface Mount","100-LQFP","100-LQFP (14x14)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/PIC32MZ-DA-Family-DataSheet-DS60001565C.pdf","//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-367;;176.jpg","PIC32MZ2025DAR176-I/2J-ND","PIC32MZ2025DAR176-I/2J","Microchip Technology","Microchip Technology","IC MCU 32BIT 2MB FLASH 176LQFP","3","25.74","0","1","Tray","PIC® 32MZ DAR","Active","MIPS32® microAptiv™","32-Bit Single-Core","200MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, HLVD, I²S, POR, PWM, WDT","120","2MB (2M x 8)","FLASH","-","256K x 8 + 32MB DDR2 SDRAM","1.7V ~ 1.9V","A/D 45x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","176-LQFP Exposed Pad","176-LQFP (20x20)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/PIC32MZ-DA-Family-DataSheet-DS60001565C.pdf","//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-367;;176.jpg","PIC32MZ1064DAR176-I/2J-ND","PIC32MZ1064DAR176-I/2J","Microchip Technology","Microchip Technology","IC MCU 32BIT 1MB FLASH 176LQFP","0","25.74","0","1","Tray","PIC® 32MZ DAR","Active","MIPS32® microAptiv™","32-Bit Single-Core","200MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, HLVD, I²S, POR, PWM, WDT","120","1MB (1M x 8)","FLASH","-","640K x 8 + 32MB DDR2 SDRAM","1.7V ~ 1.9V","A/D 45x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","176-LQFP Exposed Pad","176-LQFP (20x20)"
"https://rocelec.widen.net/view/pdf/wvnrovg7nt/FSCLS06494-1.pdf?t.download=true&u=5oefqw","//media.digikey.com/Photos/Rochester/MFG_MCF5274LVM166.jpg","2156-MCF5274LVF166-ND","MCF5274LVF166","Freescale Semiconductor","Rochester Electronics, LLC","IC MCU 32BIT ROMLESS 196MAPBGA","3,487","25.85","0","12","Bulk","MCF527x","Active","Coldfire V2","32-Bit Single-Core","166MHz","EBI/EMI, Ethernet, I²C, SPI, UART/USART, USB","DMA, WDT","61","-","ROMless","-","64K x 8","1.4V ~ 1.6V","-","External","0°C ~ 70°C","Surface Mount","196-LBGA","196-MAPBGA (15x15)"
"https://www.nxp.com/docs/en/data-sheet/K66P144M180SF5V2.pdf","//media.digikey.com/Renders/Freescale%20Renders/144-LFBGA.jpg","568-13335-ND","MK66FX1M0VMD18","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 1MB FLASH 144MAPBGA","0","25.95","0","1","Tray","Kinetis K60","Active","ARM® Cortex®-M4","32-Bit Single-Core","180MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, SD, SPI, UART/USART, USB, USB OTG","DMA, I²S, LVD, POR, PWM, WDT","100","1MB (1M x 8)","FLASH","4K x 8","256K x 8","1.71V ~ 3.6V","A/D 2x16b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","144-LBGA","144-MAPBGA (13x13)"
